Lot Area,Year Built,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,SalePrice
13568,1995,274,990,990,0,990,1,0,3,5,0,2,576,156
9100,2000,125,1525,1525,0,1525,2,0,3,6,0,2,541,235
9236,1997,279,1479,1494,0,1494,2,0,3,6,0,2,576,217
10264,1999,426,1588,1588,0,1588,2,0,3,6,0,2,472,214
9272,1999,342,842,856,893,1749,2,1,3,7,0,2,515,196
13426,1999,57,951,951,828,1779,2,1,3,7,1,2,586,217
13450,2002,216,916,920,941,1861,2,1,3,8,0,2,492,200
14006,2002,936,936,936,840,1776,2,1,3,7,1,2,474,192.5
13704,2001,1541,1541,1541,0,1541,2,0,3,6,1,3,843,205
10780,1976,428,911,954,0,954,1,0,3,6,0,2,576,132.5
8340,1977,166,675,686,702,1388,1,1,3,6,0,1,317,157.5
10385,1978,0,995,1282,0,1282,2,0,3,6,0,3,672,174
9920,1969,448,971,971,0,971,1,1,3,5,1,1,300,128.5
9560,1972,504,864,864,0,864,1,0,3,5,0,1,288,128.5
9800,1972,0,894,894,0,894,1,0,3,5,0,2,552,149.9
7200,1972,427,864,864,0,864,1,0,3,5,0,1,297,119.9
3612,1993,292,630,630,690,1320,2,1,3,5,0,2,484,137
11367,2002,133,1065,1091,898,1989,2,1,3,7,1,2,586,255
9930,2002,370,826,878,884,1762,2,1,3,6,0,2,591,222
9468,1999,201,840,840,915,1755,2,1,3,7,1,2,530,214
11088,2002,476,1348,1358,0,1358,1,1,1,5,1,2,418,220
14781,2001,1753,1753,1787,0,1787,2,0,3,7,1,3,748,275
8726,2002,872,872,872,1037,1909,2,1,4,8,0,2,529,197
8125,2002,668,1654,1654,0,1654,2,0,3,6,0,3,900,230
10566,1999,170,1090,1090,1124,2214,2,1,3,8,1,3,646,268.5
21533,1996,1065,1065,1065,984,2049,2,1,4,9,1,2,467,210.9
11250,1998,258,1054,1070,869,1939,2,1,3,8,1,3,555,227
11250,1995,245,930,950,1045,1995,2,1,4,8,1,2,610,237
9750,1998,133,1108,1108,989,2097,2,1,3,8,1,2,583,274.3
9100,2004,1836,1860,1836,0,1836,2,0,3,8,1,2,484,216.837
4435,2003,131,848,848,0,848,1,0,1,4,0,2,420,133
4435,2004,186,848,848,0,848,1,0,1,3,1,2,420,155.9
15611,2006,1079,1079,1079,840,1919,2,1,3,8,1,2,685,233.23
8810,2003,390,1390,1390,0,1390,2,0,3,7,0,2,545,207
12393,2004,847,847,847,1101,1948,2,1,4,8,1,2,434,195
9135,2003,1342,1682,1700,0,1700,2,0,3,7,0,2,544,200
8581,2006,851,851,851,886,1737,2,1,3,7,0,2,578,203.16
8400,2005,784,784,784,827,1611,2,1,3,6,0,2,572,195.8
10084,2005,1528,1552,1552,0,1552,2,0,3,7,0,3,782,212.9
11645,2004,860,860,860,860,1720,2,1,3,7,0,2,565,196.5
8772,2005,340,1336,1336,0,1336,2,0,3,6,0,2,502,198
8846,2005,750,750,750,750,1500,2,1,3,6,0,2,564,173.9
8461,2005,728,728,728,728,1456,2,1,3,8,1,2,390,163.99
8767,2005,1286,1310,1310,0,1310,2,0,3,6,1,2,400,164.99
8777,1910,166,676,760,676,1436,2,0,3,6,0,2,528,98
17755,1959,1290,1466,1466,0,1466,1,1,3,6,2,2,528,149.9
8877,1951,0,836,1220,0,1220,1,0,2,6,0,2,396,102
7840,1975,0,976,1012,0,1012,2,0,4,4,0,0,0,127.5
9400,1975,0,945,980,0,980,2,0,4,4,0,0,0,127.5
16133,1969,329,1176,1176,0,1176,1,0,2,5,0,1,360,119.9
7162,2003,796,796,806,918,1724,2,1,3,8,1,2,616,196.5
8050,2002,142,914,914,0,914,1,0,2,4,0,0,0,117.25
11060,2003,1150,1150,1164,1150,2314,2,1,3,9,1,2,502,229
3675,2005,0,547,1072,0,1072,1,0,2,5,0,2,525,145
3675,2005,0,547,1072,0,1072,2,0,2,5,0,2,525,140
3675,2005,0,547,1072,0,1072,1,0,2,5,0,2,525,142.5
2522,2004,970,970,970,739,1709,2,0,3,7,0,2,380,134
2522,2004,970,970,970,739,1709,2,0,3,7,0,2,380,130
2522,2004,970,970,970,739,1709,2,0,3,7,0,2,380,130
2522,2004,970,970,970,739,1709,2,0,3,7,0,2,380,137.5
3363,2004,976,976,976,732,1708,2,0,3,7,0,2,380,130
6956,1948,624,624,624,312,936,1,0,3,5,0,1,265,97.9
7822,1915,832,832,846,492,1338,2,0,3,7,0,2,528,92
8707,1924,1093,1093,1093,576,1669,1,1,4,9,0,1,288,107
8410,1910,658,658,658,526,1184,1,0,5,8,0,0,0,81
9738,1924,392,784,949,272,1221,1,0,4,7,0,1,392,104.9
8172,1955,697,864,864,0,864,1,0,2,5,0,2,572,115
16012,1954,263,954,1482,0,1482,2,0,3,6,1,2,609,125
8248,1918,686,686,686,564,1250,1,1,3,7,0,1,280,116
8248,1922,864,864,964,0,1414,1,0,3,8,1,0,0,83
6204,1912,795,795,954,795,2230,1,0,5,10,0,1,440,118.5
8088,1922,498,498,498,0,498,1,0,1,3,0,1,216,35
11388,1910,616,616,1055,218,1273,1,0,3,5,0,1,275,121
7082,1916,686,686,948,980,1928,2,0,5,10,0,0,0,160
8400,1940,552,940,1192,403,1595,1,0,2,6,2,1,240,140
10890,1938,128,1058,1058,493,1551,2,0,3,6,0,1,240,137
6430,1945,0,780,816,524,1340,1,0,3,6,0,1,440,128
7000,1926,200,624,743,736,1479,1,0,3,6,2,1,312,160
13132,1914,747,747,892,892,1784,1,1,4,9,0,1,180,138.887
4899,1920,450,755,755,755,1510,1,0,3,6,0,1,216,149
6000,1926,1008,1008,1008,0,1522,2,0,4,7,0,0,0,102
9399,1919,818,818,818,818,1636,1,1,4,7,1,1,288,167
7588,1920,441,793,901,901,1802,1,1,4,9,1,1,216,200.1
10164,1939,346,992,992,473,1465,2,0,3,6,2,1,240,131
6191,1941,440,824,824,464,1288,1,0,4,6,0,1,240,112
9550,1915,540,756,961,756,1717,1,0,3,7,1,3,642,140
21780,1920,817,817,940,610,1550,1,1,3,7,1,1,318,195
11435,1929,792,792,792,725,1517,1,0,3,7,2,2,400,230
12400,1940,299,901,1125,592,1717,1,1,2,7,1,1,410,194
11600,1922,700,700,1180,0,1180,1,0,2,5,1,1,252,137.5
11500,1936,794,1017,1020,1037,2057,1,1,3,6,1,1,180,250
8170,1929,496,1022,1122,549,1671,2,0,4,7,1,2,451,218
16560,1932,449,952,1170,1175,2345,2,1,4,9,1,2,360,239
12320,1932,637,637,959,650,1609,1,1,3,8,2,3,579,199.5
14210,1930,697,697,1104,697,1801,1,1,3,8,1,2,365,210
14115,1956,230,1073,1811,0,1811,1,0,2,6,1,2,470,230
12984,1977,0,1430,1647,0,1647,2,0,3,7,1,2,621,217.5
15600,1950,408,1168,1278,1037,2315,2,0,4,9,3,1,342,257
15750,1953,324,1165,1336,0,1336,1,0,2,5,2,1,375,157
16381,1969,734,1844,1844,0,1844,2,0,3,7,1,2,540,223
7288,1942,671,976,976,0,976,1,0,2,5,0,1,215,102
7000,1926,487,861,861,424,1285,1,0,3,6,0,2,506,145.4
8534,1925,432,432,672,0,672,1,0,2,4,0,0,0,72
7030,1925,641,641,641,0,641,1,0,2,4,0,1,272,85
8765,1936,666,951,951,0,951,1,0,2,6,0,1,327,106.5
9060,1957,967,967,967,671,1638,2,0,4,6,0,1,384,139
11040,1920,0,637,897,439,1336,1,1,3,7,0,1,570,108
12366,1945,0,0,729,0,729,1,0,2,5,0,0,0,51.689
9000,1949,430,480,480,0,480,0,0,1,4,0,1,308,35.311
9000,1951,660,660,1060,336,1396,2,0,4,8,0,0,0,115
8520,1916,216,216,576,360,936,1,0,2,6,0,0,0,78
5748,2005,0,1573,1778,0,1778,2,0,2,5,1,2,495,375
3842,2004,30,1594,1646,0,1646,2,0,2,5,1,2,525,300
23580,1979,849,1625,1625,0,1625,2,0,3,6,1,2,576,242.5
8385,1978,1664,1664,1664,0,1664,2,0,4,10,0,2,616,145
9116,2001,1491,1491,1491,0,1491,2,0,3,7,0,2,490,209
10530,1977,0,975,1004,0,1004,1,0,2,4,0,2,504,135
11080,1975,552,1128,1210,0,1210,2,0,3,6,0,2,528,148
11070,1988,1907,1907,1959,0,1959,3,0,5,9,0,3,766,171
26178,1989,245,1210,1238,1281,2519,2,1,4,9,2,2,628,335
8239,1986,0,0,1295,0,1295,2,0,2,5,0,1,312,230
50102,1958,723,1632,1650,0,1650,1,0,2,6,2,2,518,250.764
16669,1981,1686,1686,1707,0,1707,2,1,2,6,1,2,511,228
13811,1987,92,1112,1137,0,1137,2,0,2,5,1,2,551,176
8049,1990,256,1309,1339,0,1339,2,0,2,6,1,2,484,180
11170,1990,0,1216,1298,1216,2514,2,1,4,8,0,2,693,250
8098,2000,129,1381,1403,0,1403,2,0,2,5,0,2,470,202
14331,2002,526,1800,1800,0,1800,2,0,3,7,1,3,765,312.5
13618,2005,378,1728,1960,0,1960,2,0,3,8,2,3,714,320
11443,2005,408,1868,2028,0,2028,2,0,2,7,2,3,880,369.9
11577,2005,383,1838,1838,0,1838,2,0,3,9,1,3,682,359.9
31250,1951,0,0,1600,0,1600,1,1,3,6,0,1,270,81.5
7020,1997,45,1288,1368,0,1368,2,0,2,8,0,4,784,215
4500,1998,319,1216,1216,0,1216,2,0,2,5,0,2,402,164
4500,1998,36,1237,1337,0,1337,2,0,2,5,0,2,405,153.5
17217,2006,1140,1140,1140,0,1140,1,0,3,6,0,0,0,84.5
2665,1977,264,264,616,688,1304,1,1,3,5,1,1,336,104.5
2665,1977,36,757,925,550,1475,2,0,4,6,1,1,336,127
3964,1973,105,942,1291,1230,2521,2,1,5,10,1,2,576,151.4
10172,1968,423,864,874,0,874,1,0,3,5,0,1,288,126.5
11836,1970,1503,1652,1652,0,1652,2,0,4,8,0,3,928,146.5
1470,1970,108,630,630,0,630,1,0,1,3,0,0,0,73
1484,1972,294,546,546,546,1092,1,1,3,5,0,1,253,79.4
13384,1969,641,1104,1360,0,1360,1,0,3,8,1,1,336,140
1533,1970,77,630,630,0,630,1,0,1,3,0,0,0,92
1533,1970,138,546,546,546,1092,1,1,3,5,0,1,286,87.55
1526,1970,546,546,546,546,1092,1,1,3,5,0,0,0,79.5
1936,1970,546,546,546,546,1092,1,1,3,5,0,0,0,90.5
1894,1970,294,546,546,546,1092,1,1,3,6,0,1,286,71
12640,1976,396,1728,1728,0,1728,2,0,4,8,0,2,574,150.9
9297,1976,122,1728,1728,0,1728,2,0,4,8,0,2,560,188
17400,1977,190,1126,1126,0,1126,2,0,3,5,1,2,484,160
20000,1960,0,1224,1224,0,1224,1,0,4,7,1,2,576,131
7937,1984,184,1003,1003,0,1003,1,0,3,6,0,2,588,142.5
8885,1983,239,864,902,0,902,1,0,2,5,0,2,484,131
10441,1992,575,912,970,0,970,1,0,3,6,0,0,0,132
10010,1974,195,1389,1389,0,1389,1,0,2,6,1,2,418,170
9627,1993,238,996,996,1004,2000,2,1,3,9,1,3,650,188
